Date,Index
1998-05-18T00:00:00Z,9050.91
1998-05-19T00:00:00Z,9054.65
1998-05-20T00:00:00Z,9171.48
1998-05-21T00:00:00Z,9132.37
1998-05-22T00:00:00Z,9114.44
1998-05-25T00:00:00Z,9114.44
1998-05-26T00:00:00Z,8963.73
1998-05-27T00:00:00Z,8936.57
1998-05-28T00:00:00Z,8970.2
1998-05-29T00:00:00Z,8899.95
1998-06-01T00:00:00Z,8922.37
1998-06-02T00:00:00Z,8891.24
1998-06-03T00:00:00Z,8803.8
1998-06-04T00:00:00Z,8870.56
1998-06-05T00:00:00Z,9037.71
1998-06-08T00:00:00Z,9069.6
1998-06-09T00:00:00Z,9049.92
1998-06-10T00:00:00Z,8971.7
1998-06-11T00:00:00Z,8811.77
1998-06-12T00:00:00Z,8834.94
1998-06-15T00:00:00Z,8627.93
1998-06-16T00:00:00Z,8665.29
1998-06-17T00:00:00Z,8829.46
1998-06-18T00:00:00Z,8813.01
1998-06-19T00:00:00Z,8712.87
1998-06-22T00:00:00Z,8711.13
1998-06-23T00:00:00Z,8828.46
1998-06-24T00:00:00Z,8923.87
1998-06-25T00:00:00Z,8935.58
1998-06-26T00:00:00Z,8944.54
1998-06-29T00:00:00Z,8997.36
1998-06-30T00:00:00Z,8952.02
1998-07-01T00:00:00Z,9048.67
1998-07-02T00:00:00Z,9025.26
1998-07-03T00:00:00Z,9025.26
1998-07-06T00:00:00Z,9091.77
1998-07-07T00:00:00Z,9085.04
1998-07-08T00:00:00Z,9174.97
1998-07-09T00:00:00Z,9089.78
1998-07-10T00:00:00Z,9105.74
1998-07-13T00:00:00Z,9096.21
1998-07-14T00:00:00Z,9245.54
1998-07-15T00:00:00Z,9234.47
1998-07-16T00:00:00Z,9328.19
1998-07-17T00:00:00Z,9337.97
1998-07-20T00:00:00Z,9295.75
1998-07-21T00:00:00Z,9190.19
1998-07-22T00:00:00Z,9128.91
1998-07-23T00:00:00Z,8932.98
1998-07-24T00:00:00Z,8937.36
1998-07-27T00:00:00Z,9028.24
1998-07-28T00:00:00Z,8934.78
1998-07-29T00:00:00Z,8914.96
1998-07-30T00:00:00Z,9026.95
1998-07-31T00:00:00Z,8883.29
1998-08-03T00:00:00Z,8786.74
1998-08-04T00:00:00Z,8487.31
1998-08-05T00:00:00Z,8546.78
1998-08-06T00:00:00Z,8577.68
1998-08-07T00:00:00Z,8598.02
1998-08-10T00:00:00Z,8574.85
1998-08-11T00:00:00Z,8462.85
1998-08-12T00:00:00Z,8552.96
1998-08-13T00:00:00Z,8459.5
1998-08-14T00:00:00Z,8425
1998-08-17T00:00:00Z,8574.85
1998-08-18T00:00:00Z,8714.65
1998-08-19T00:00:00Z,8693.28
1998-08-20T00:00:00Z,8611.41
1998-08-21T00:00:00Z,8533.65
1998-08-24T00:00:00Z,8566.61
1998-08-25T00:00:00Z,8602.65
1998-08-26T00:00:00Z,8523.35
1998-08-27T00:00:00Z,8165.99
1998-08-28T00:00:00Z,8051.68
1998-08-31T00:00:00Z,7539.07
1998-09-01T00:00:00Z,7827.43
1998-09-02T00:00:00Z,7782.37
1998-09-03T00:00:00Z,7682.22
1998-09-04T00:00:00Z,7640.25
1998-09-07T00:00:00Z,7640.25
1998-09-08T00:00:00Z,8020.78
1998-09-09T00:00:00Z,7865.02
1998-09-10T00:00:00Z,7615.54
1998-09-11T00:00:00Z,7795.5
1998-09-14T00:00:00Z,7945.35
1998-09-15T00:00:00Z,8024.39
1998-09-16T00:00:00Z,8089.78
1998-09-17T00:00:00Z,7873.77
1998-09-18T00:00:00Z,7895.66
1998-09-21T00:00:00Z,7933.25
1998-09-22T00:00:00Z,7897.2
1998-09-23T00:00:00Z,8154.41
1998-09-24T00:00:00Z,8001.99
1998-09-25T00:00:00Z,8028.77
1998-09-28T00:00:00Z,8108.84
1998-09-29T00:00:00Z,8080.52
1998-09-30T00:00:00Z,7842.62
1998-10-01T00:00:00Z,7632.53
1998-10-02T00:00:00Z,7784.69
1998-10-05T00:00:00Z,7726.24
1998-10-06T00:00:00Z,7742.98
1998-10-07T00:00:00Z,7741.69
1998-10-08T00:00:00Z,7731.91
1998-10-09T00:00:00Z,7899.52
1998-10-12T00:00:00Z,8001.47
1998-10-13T00:00:00Z,7938.14
1998-10-14T00:00:00Z,7968.78
1998-10-15T00:00:00Z,8299.36
1998-10-16T00:00:00Z,8416.76
1998-10-19T00:00:00Z,8466.45
1998-10-20T00:00:00Z,8505.85
1998-10-21T00:00:00Z,8519.23
1998-10-22T00:00:00Z,8533.14
1998-10-23T00:00:00Z,8452.29
1998-10-26T00:00:00Z,8432.21
1998-10-27T00:00:00Z,8366.04
1998-10-28T00:00:00Z,8371.97
1998-10-29T00:00:00Z,8495.03
1998-10-30T00:00:00Z,8592.1
1998-11-02T00:00:00Z,8706.15
1998-11-03T00:00:00Z,8706.15
1998-11-04T00:00:00Z,8783.14
1998-11-05T00:00:00Z,8915.47
1998-11-06T00:00:00Z,8975.46
1998-11-09T00:00:00Z,8897.96
1998-11-10T00:00:00Z,8863.98
1998-11-11T00:00:00Z,8823.82
1998-11-12T00:00:00Z,8829.74
1998-11-13T00:00:00Z,8919.59
1998-11-16T00:00:00Z,9011.25
1998-11-17T00:00:00Z,8986.28
1998-11-18T00:00:00Z,9041.11
1998-11-19T00:00:00Z,9056.05
1998-11-20T00:00:00Z,9159.55
1998-11-23T00:00:00Z,9374.27
1998-11-24T00:00:00Z,9301.15
1998-11-25T00:00:00Z,9314.28
1998-11-26T00:00:00Z,9314.28
1998-11-27T00:00:00Z,9333.08
1998-11-30T00:00:00Z,9116.55
1998-12-01T00:00:00Z,9133.54
1998-12-02T00:00:00Z,9064.54
1998-12-03T00:00:00Z,8879.68
1998-12-04T00:00:00Z,9016.14
1998-12-07T00:00:00Z,9070.47
1998-12-08T00:00:00Z,9027.98
1998-12-09T00:00:00Z,9009.19
1998-12-10T00:00:00Z,8841.58
1998-12-11T00:00:00Z,8821.76
1998-12-14T00:00:00Z,8695.6
1998-12-15T00:00:00Z,8823.3
1998-12-16T00:00:00Z,8790.6
1998-12-17T00:00:00Z,8875.82
1998-12-18T00:00:00Z,8903.63
1998-12-21T00:00:00Z,8988.85
1998-12-22T00:00:00Z,9044.46
1998-12-23T00:00:00Z,9202.03
1998-12-24T00:00:00Z,9217.99
1998-12-25T00:00:00Z,9217.99
1998-12-28T00:00:00Z,9226.75
1998-12-29T00:00:00Z,9320.98
1998-12-30T00:00:00Z,9274.64
1998-12-31T00:00:00Z,9181.43
1999-01-01T00:00:00Z,9181.43
1999-01-04T00:00:00Z,9184.27
1999-01-05T00:00:00Z,9311.19
1999-01-06T00:00:00Z,9544.97
1999-01-07T00:00:00Z,9537.76
1999-01-08T00:00:00Z,9643.32
1999-01-11T00:00:00Z,9619.89
1999-01-12T00:00:00Z,9474.68
1999-01-13T00:00:00Z,9349.56
1999-01-14T00:00:00Z,9120.93
1999-01-15T00:00:00Z,9340.55
1999-01-18T00:00:00Z,9340.55
1999-01-19T00:00:00Z,9355.22
1999-01-20T00:00:00Z,9335.91
1999-01-21T00:00:00Z,9264.08
1999-01-22T00:00:00Z,9120.67
1999-01-25T00:00:00Z,9203.32
1999-01-26T00:00:00Z,9324.58
1999-01-27T00:00:00Z,9200.23
1999-01-28T00:00:00Z,9281.33
1999-01-29T00:00:00Z,9358.83
1999-02-01T00:00:00Z,9345.7
1999-02-02T00:00:00Z,9274.12
1999-02-03T00:00:00Z,9366.81
1999-02-04T00:00:00Z,9304.5
1999-02-05T00:00:00Z,9304.24
1999-02-08T00:00:00Z,9291.11
1999-02-09T00:00:00Z,9133.03
1999-02-10T00:00:00Z,9177.31
1999-02-11T00:00:00Z,9363.46
1999-02-12T00:00:00Z,9274.89
1999-02-15T00:00:00Z,9274.89
1999-02-16T00:00:00Z,9297.03
1999-02-17T00:00:00Z,9195.47
1999-02-18T00:00:00Z,9298.63
1999-02-19T00:00:00Z,9339.95
1999-02-22T00:00:00Z,9552.68
1999-02-23T00:00:00Z,9544.42
1999-02-24T00:00:00Z,9399.67
1999-02-25T00:00:00Z,9366.34
1999-02-26T00:00:00Z,9306.58
1999-03-01T00:00:00Z,9324.78
1999-03-02T00:00:00Z,9297.61
1999-03-03T00:00:00Z,9275.88
1999-03-04T00:00:00Z,9467.4
1999-03-05T00:00:00Z,9736.08
1999-03-08T00:00:00Z,9727.61
1999-03-09T00:00:00Z,9693.76
1999-03-10T00:00:00Z,9772.84
1999-03-11T00:00:00Z,9897.44
1999-03-12T00:00:00Z,9876.35
1999-03-15T00:00:00Z,9958.77
1999-03-16T00:00:00Z,9930.47
1999-03-17T00:00:00Z,9879.41
1999-03-18T00:00:00Z,9997.62
1999-03-19T00:00:00Z,9903.55
1999-03-22T00:00:00Z,9890.51
1999-03-23T00:00:00Z,9671.83
1999-03-24T00:00:00Z,9666.84
1999-03-25T00:00:00Z,9836.39
1999-03-26T00:00:00Z,9822.24
1999-03-29T00:00:00Z,10006.78
1999-03-30T00:00:00Z,9913.26
1999-03-31T00:00:00Z,9786.16
1999-04-01T00:00:00Z,9832.51
1999-04-02T00:00:00Z,9832.51
1999-04-05T00:00:00Z,10007.33
1999-04-06T00:00:00Z,9963.49
1999-04-07T00:00:00Z,10085.31
1999-04-08T00:00:00Z,10197.7
1999-04-09T00:00:00Z,10173.84
1999-04-12T00:00:00Z,10339.51
1999-04-13T00:00:00Z,10395.01
1999-04-14T00:00:00Z,10411.66
1999-04-15T00:00:00Z,10462.72
1999-04-16T00:00:00Z,10493.89
1999-04-19T00:00:00Z,10440.53
1999-04-20T00:00:00Z,10448.55
1999-04-21T00:00:00Z,10581.42
1999-04-22T00:00:00Z,10727.18
1999-04-23T00:00:00Z,10689.67
1999-04-26T00:00:00Z,10718.59
1999-04-27T00:00:00Z,10831.71
1999-04-28T00:00:00Z,10845.45
1999-04-29T00:00:00Z,10878.38
1999-04-30T00:00:00Z,10789.04
1999-05-03T00:00:00Z,11014.69
1999-05-04T00:00:00Z,10886.11
1999-05-05T00:00:00Z,10955.41
1999-05-06T00:00:00Z,10946.82
1999-05-07T00:00:00Z,11031.59
1999-05-10T00:00:00Z,11007.25
1999-05-11T00:00:00Z,11026.15
1999-05-12T00:00:00Z,11000.37
1999-05-13T00:00:00Z,11107.19
1999-05-14T00:00:00Z,10913.32
1999-05-17T00:00:00Z,10853.47
1999-05-18T00:00:00Z,10836.95
1999-05-19T00:00:00Z,10887.39
1999-05-20T00:00:00Z,10866.74
1999-05-21T00:00:00Z,10829.28
1999-05-24T00:00:00Z,10654.67
1999-05-25T00:00:00Z,10531.09
1999-05-26T00:00:00Z,10702.1
1999-05-27T00:00:00Z,10466.93
1999-05-28T00:00:00Z,10559.74
1999-05-31T00:00:00Z,10559.74
1999-06-01T00:00:00Z,10596.26
1999-06-02T00:00:00Z,10577.89
1999-06-03T00:00:00Z,10663.69
1999-06-04T00:00:00Z,10799.84
1999-06-07T00:00:00Z,10909.38
1999-06-08T00:00:00Z,10765.64
1999-06-09T00:00:00Z,10690.29
1999-06-10T00:00:00Z,10621.27
1999-06-11T00:00:00Z,10490.51
1999-06-14T00:00:00Z,10563.33
1999-06-15T00:00:00Z,10594.99
1999-06-16T00:00:00Z,10784.95
1999-06-17T00:00:00Z,10841.63
1999-06-18T00:00:00Z,10855.56
1999-06-21T00:00:00Z,10815.98
1999-06-22T00:00:00Z,10721.63
1999-06-23T00:00:00Z,10666.86
1999-06-24T00:00:00Z,10534.83
1999-06-25T00:00:00Z,10552.56
1999-06-28T00:00:00Z,10655.15
1999-06-29T00:00:00Z,10815.35
1999-06-30T00:00:00Z,10970.8
1999-07-01T00:00:00Z,11066.42
1999-07-02T00:00:00Z,11139.24
1999-07-05T00:00:00Z,11139.24
1999-07-06T00:00:00Z,11135.12
1999-07-07T00:00:00Z,11187.36
1999-07-08T00:00:00Z,11126.89
1999-07-09T00:00:00Z,11193.7
1999-07-12T00:00:00Z,11200.98
1999-07-13T00:00:00Z,11175.02
1999-07-14T00:00:00Z,11148.1
1999-07-15T00:00:00Z,11186.41
1999-07-16T00:00:00Z,11209.84
1999-07-19T00:00:00Z,11187.68
1999-07-20T00:00:00Z,10996.13
1999-07-21T00:00:00Z,11002.78
1999-07-22T00:00:00Z,10969.22
1999-07-23T00:00:00Z,10910.96
1999-07-26T00:00:00Z,10863.16
1999-07-27T00:00:00Z,10979.04
1999-07-28T00:00:00Z,10972.07
1999-07-29T00:00:00Z,10791.29
1999-07-30T00:00:00Z,10655.15
1999-08-02T00:00:00Z,10645.96
1999-08-03T00:00:00Z,10677.31
1999-08-04T00:00:00Z,10674.77
1999-08-05T00:00:00Z,10793.82
1999-08-06T00:00:00Z,10714.03
1999-08-09T00:00:00Z,10707.7
1999-08-10T00:00:00Z,10655.15
1999-08-11T00:00:00Z,10787.8
1999-08-12T00:00:00Z,10789.39
1999-08-13T00:00:00Z,10973.65
1999-08-16T00:00:00Z,11046.79
1999-08-17T00:00:00Z,11117.08
1999-08-18T00:00:00Z,10991.38
1999-08-19T00:00:00Z,10963.84
1999-08-20T00:00:00Z,11100.61
1999-08-23T00:00:00Z,11299.76
1999-08-24T00:00:00Z,11283.3
1999-08-25T00:00:00Z,11326.04
1999-08-26T00:00:00Z,11198.45
1999-08-27T00:00:00Z,11090.17
1999-08-30T00:00:00Z,10914.13
1999-08-31T00:00:00Z,10829.28
1999-09-01T00:00:00Z,10937.88
1999-09-02T00:00:00Z,10843.21
1999-09-03T00:00:00Z,11078.45
1999-09-06T00:00:00Z,11078.45
1999-09-07T00:00:00Z,11034.13
1999-09-08T00:00:00Z,11036.34
1999-09-09T00:00:00Z,11079.39
1999-09-10T00:00:00Z,11028.42
1999-09-13T00:00:00Z,11030.33
1999-09-14T00:00:00Z,10910.33
1999-09-15T00:00:00Z,10801.42
1999-09-16T00:00:00Z,10737.45
1999-09-17T00:00:00Z,10803.63
1999-09-20T00:00:00Z,10823.89
1999-09-21T00:00:00Z,10598.47
1999-09-22T00:00:00Z,10524.06
1999-09-23T00:00:00Z,10318.59
1999-09-24T00:00:00Z,10279.33
1999-09-27T00:00:00Z,10303.39
1999-09-28T00:00:00Z,10275.53
1999-09-29T00:00:00Z,10213.47
1999-09-30T00:00:00Z,10336.95
1999-10-01T00:00:00Z,10273
1999-10-04T00:00:00Z,10401.22
1999-10-05T00:00:00Z,10400.59
1999-10-06T00:00:00Z,10588.34
1999-10-07T00:00:00Z,10537.05
1999-10-08T00:00:00Z,10649.76
1999-10-11T00:00:00Z,10648.17
1999-10-12T00:00:00Z,10417.06
1999-10-13T00:00:00Z,10232.16
1999-10-14T00:00:00Z,10286.61
1999-10-15T00:00:00Z,10019.7
1999-10-18T00:00:00Z,10116.28
1999-10-19T00:00:00Z,10204.92
1999-10-20T00:00:00Z,10392.36
1999-10-21T00:00:00Z,10297.69
1999-10-22T00:00:00Z,10470.25
1999-10-25T00:00:00Z,10349.92
1999-10-26T00:00:00Z,10302.13
1999-10-27T00:00:00Z,10394.89
1999-10-28T00:00:00Z,10622.53
1999-10-29T00:00:00Z,10729.86
1999-11-01T00:00:00Z,10648.52
1999-11-02T00:00:00Z,10581.84
1999-11-03T00:00:00Z,10609.06
1999-11-04T00:00:00Z,10639.64
1999-11-05T00:00:00Z,10705.39
1999-11-08T00:00:00Z,10718.84
1999-11-09T00:00:00Z,10617.31
1999-11-10T00:00:00Z,10597.73
1999-11-11T00:00:00Z,10595.3
1999-11-12T00:00:00Z,10769.31
1999-11-15T00:00:00Z,10760.75
1999-11-16T00:00:00Z,10932.33
1999-11-17T00:00:00Z,10883.09
1999-11-18T00:00:00Z,11035.7
1999-11-19T00:00:00Z,11003.89
1999-11-22T00:00:00Z,11089.52
1999-11-23T00:00:00Z,10995.63
1999-11-24T00:00:00Z,11008.17
1999-11-25T00:00:00Z,11008.17
1999-11-26T00:00:00Z,10988.91
1999-11-29T00:00:00Z,10947.92
1999-11-30T00:00:00Z,10877.81
1999-12-01T00:00:00Z,10998.39
1999-12-02T00:00:00Z,11039.06
1999-12-03T00:00:00Z,11286.17
1999-12-06T00:00:00Z,11225.02
1999-12-07T00:00:00Z,11106.64
1999-12-08T00:00:00Z,11068.13
1999-12-09T00:00:00Z,11134.78
1999-12-10T00:00:00Z,11224.7
1999-12-13T00:00:00Z,11192.59
1999-12-14T00:00:00Z,11160.17
1999-12-15T00:00:00Z,11225.31
1999-12-16T00:00:00Z,11244.89
1999-12-17T00:00:00Z,11257.42
1999-12-20T00:00:00Z,11144.27
1999-12-21T00:00:00Z,11200.53
1999-12-22T00:00:00Z,11203.59
1999-12-23T00:00:00Z,11405.77
1999-12-24T00:00:00Z,11405.77
1999-12-27T00:00:00Z,11391.08
1999-12-28T00:00:00Z,11476.7
1999-12-29T00:00:00Z,11484.66
1999-12-30T00:00:00Z,11452.86
1999-12-31T00:00:00Z,11497.13
2000-01-03T00:00:00Z,11357.52
2000-01-04T00:00:00Z,10997.92
2000-01-05T00:00:00Z,11122.64
2000-01-06T00:00:00Z,11253.27
2000-01-07T00:00:00Z,11522.56
2000-01-10T00:00:00Z,11572.2
2000-01-11T00:00:00Z,11511.08
2000-01-12T00:00:00Z,11551.09
2000-01-13T00:00:00Z,11582.42
2000-01-14T00:00:00Z,11722.98
2000-01-17T00:00:00Z,11722.98
2000-01-18T00:00:00Z,11560.72
2000-01-19T00:00:00Z,11489.36
2000-01-20T00:00:00Z,11351.3
2000-01-21T00:00:00Z,11251.7
2000-01-24T00:00:00Z,11008.17
2000-01-25T00:00:00Z,11029.89
2000-01-26T00:00:00Z,11032.98
2000-01-27T00:00:00Z,11028.02
2000-01-28T00:00:00Z,10738.88
2000-01-31T00:00:00Z,10940.53
2000-02-01T00:00:00Z,11041.05
2000-02-02T00:00:00Z,11003.2
2000-02-03T00:00:00Z,11013.44
2000-02-04T00:00:00Z,10963.8
2000-02-07T00:00:00Z,10905.78
2000-02-08T00:00:00Z,10957.59
2000-02-09T00:00:00Z,10699.16
2000-02-10T00:00:00Z,10643.63
2000-02-11T00:00:00Z,10425.2
2000-02-14T00:00:00Z,10519.84
2000-02-15T00:00:00Z,10718.09
2000-02-16T00:00:00Z,10561.41
2000-02-17T00:00:00Z,10514.56
2000-02-18T00:00:00Z,10219.52
2000-02-21T00:00:00Z,10219.52
2000-02-22T00:00:00Z,10304.84
2000-02-23T00:00:00Z,10225.72
2000-02-24T00:00:00Z,10092.63
2000-02-25T00:00:00Z,9862.11
2000-02-28T00:00:00Z,10038.64
2000-02-29T00:00:00Z,10128.31
2000-03-01T00:00:00Z,10137.92
2000-03-02T00:00:00Z,10164.92
2000-03-03T00:00:00Z,10367.2
2000-03-06T00:00:00Z,10170.5
2000-03-07T00:00:00Z,9796.03
2000-03-08T00:00:00Z,9856.53
2000-03-09T00:00:00Z,10010.72
2000-03-10T00:00:00Z,9928.81
2000-03-13T00:00:00Z,9947.13
2000-03-14T00:00:00Z,9811.23
2000-03-15T00:00:00Z,10131.41
2000-03-16T00:00:00Z,10630.59
2000-03-17T00:00:00Z,10595.23
2000-03-20T00:00:00Z,10680.23
2000-03-21T00:00:00Z,10907.34
2000-03-22T00:00:00Z,10866.7
2000-03-23T00:00:00Z,11119.86
2000-03-24T00:00:00Z,11112.72
2000-03-27T00:00:00Z,11025.84
2000-03-28T00:00:00Z,10936.11
2000-03-29T00:00:00Z,11018.72
2000-03-30T00:00:00Z,10980.25
2000-03-31T00:00:00Z,10921.92
2000-04-03T00:00:00Z,11221.92
2000-04-04T00:00:00Z,11164.84
2000-04-05T00:00:00Z,11033.92
2000-04-06T00:00:00Z,11114.27
2000-04-07T00:00:00Z,11111.48
2000-04-10T00:00:00Z,11186.56
2000-04-11T00:00:00Z,11287.08
2000-04-12T00:00:00Z,11125.13
2000-04-13T00:00:00Z,10923.55
2000-04-14T00:00:00Z,10305.77
2000-04-17T00:00:00Z,10582.52
2000-04-18T00:00:00Z,10767.42
2000-04-19T00:00:00Z,10674.95
2000-04-20T00:00:00Z,10844.05
2000-04-21T00:00:00Z,10844.05
2000-04-24T00:00:00Z,10906.09
2000-04-25T00:00:00Z,11124.81
2000-04-26T00:00:00Z,10945.5
2000-04-27T00:00:00Z,10888.09
2000-04-28T00:00:00Z,10733.91
2000-05-01T00:00:00Z,10811.78
2000-05-02T00:00:00Z,10731.13
2000-05-03T00:00:00Z,10480.13
2000-05-04T00:00:00Z,10412.48
2000-05-05T00:00:00Z,10577.86
2000-05-08T00:00:00Z,10603.63
2000-05-09T00:00:00Z,10536.75
2000-05-10T00:00:00Z,10367.78
2000-05-11T00:00:00Z,10545.97
2000-05-12T00:00:00Z,10609.38
2000-05-15T00:00:00Z,10807.78
2000-05-16T00:00:00Z,10934.56
2000-05-17T00:00:00Z,10769.73
2000-05-18T00:00:00Z,10777.28
2000-05-19T00:00:00Z,10626.84
2000-05-22T00:00:00Z,10542.55
2000-05-23T00:00:00Z,10422.27
2000-05-24T00:00:00Z,10535.34
2000-05-25T00:00:00Z,10323.92
2000-05-26T00:00:00Z,10299.23
2000-05-29T00:00:00Z,10299.23
2000-05-30T00:00:00Z,10527.13
2000-05-31T00:00:00Z,10522.33
2000-06-01T00:00:00Z,10652.2
2000-06-02T00:00:00Z,10794.77
2000-06-05T00:00:00Z,10815.3
2000-06-06T00:00:00Z,10735.56
2000-06-07T00:00:00Z,10812.86
2000-06-08T00:00:00Z,10668.72
2000-06-09T00:00:00Z,10614.06
2000-06-12T00:00:00Z,10564.2
2000-06-13T00:00:00Z,10621.84
2000-06-14T00:00:00Z,10687.95
2000-06-15T00:00:00Z,10714.81
2000-06-16T00:00:00Z,10449.3
2000-06-19T00:00:00Z,10557.84
2000-06-20T00:00:00Z,10435.16
2000-06-21T00:00:00Z,10497.74
2000-06-22T00:00:00Z,10376.12
2000-06-23T00:00:00Z,10404.75
2000-06-26T00:00:00Z,10542.98
2000-06-27T00:00:00Z,10504.45
2000-06-28T00:00:00Z,10527.78
2000-06-29T00:00:00Z,10398.03
2000-06-30T00:00:00Z,10447.89
2000-07-03T00:00:00Z,10560.67
2000-07-04T00:00:00Z,10560.67
2000-07-05T00:00:00Z,10483.59
2000-07-06T00:00:00Z,10481.47
2000-07-07T00:00:00Z,10635.98
2000-07-10T00:00:00Z,10646.58
2000-07-11T00:00:00Z,10727.19
2000-07-12T00:00:00Z,10783.77
2000-07-13T00:00:00Z,10788.7
2000-07-14T00:00:00Z,10812.75
2000-07-17T00:00:00Z,10804.27
2000-07-18T00:00:00Z,10739.92
2000-07-19T00:00:00Z,10696.08
2000-07-20T00:00:00Z,10843.87
2000-07-21T00:00:00Z,10733.56
2000-07-24T00:00:00Z,10685.12
2000-07-25T00:00:00Z,10699.97
2000-07-26T00:00:00Z,10516.48
2000-07-27T00:00:00Z,10586.13
2000-07-28T00:00:00Z,10511.17
2000-07-31T00:00:00Z,10521.98
2000-08-01T00:00:00Z,10606.95
2000-08-02T00:00:00Z,10687.53
2000-08-03T00:00:00Z,10706.58
2000-08-04T00:00:00Z,10767.75
2000-08-07T00:00:00Z,10867.01
2000-08-08T00:00:00Z,10976.89
2000-08-09T00:00:00Z,10905.83
2000-08-10T00:00:00Z,10908.76
2000-08-11T00:00:00Z,11027.8
2000-08-14T00:00:00Z,11176.14
2000-08-15T00:00:00Z,11067
2000-08-16T00:00:00Z,11008.39
2000-08-17T00:00:00Z,11055.64
2000-08-18T00:00:00Z,11046.48
2000-08-21T00:00:00Z,11079.81
2000-08-22T00:00:00Z,11139.15
2000-08-23T00:00:00Z,11144.65
2000-08-24T00:00:00Z,11182.74
2000-08-25T00:00:00Z,11192.63
2000-08-28T00:00:00Z,11252.84
2000-08-29T00:00:00Z,11215.1
2000-08-30T00:00:00Z,11103.01
2000-08-31T00:00:00Z,11215.1
2000-09-01T00:00:00Z,11238.78
2000-09-04T00:00:00Z,11238.78
2000-09-05T00:00:00Z,11260.61
2000-09-06T00:00:00Z,11310.64
2000-09-07T00:00:00Z,11259.87
